"","id","from_id","post_id","owner_id","text","date","likes.count","likes.user_likes","likes.can_like","thread.count"
"693",5980805,356135592,5980748,-17568841,"",1584336813,0,0,1,0
"694",5980808,121108992,5980748,-17568841,"таких растреливать надо публично",1584337010,0,0,1,0
"695",5980814,310973301,5980748,-17568841,"Блин. Вроде все вокруг против обнуления! Но ведь ""за""  будет большинство!?  Как  и с выборами. После последнего "" ЗА"" получили пенс реформу , НДС 20Я% и прочее бесПУТСТВО... дождёмся,  сольёт страну ..",1584337513,0,0,1,1
"696",5980816,310973301,5980748,-17568841,"",1584337630,2,0,1,0
"697",5980830,472398510,5980748,-17568841,"Против. Решила не идти на голосование. Надоел театр. Только явку учтут,а голоса в итоге у них уже готовы.",1584338324,1,0,1,6
"698",5980841,490553535,5980748,-17568841,"",1584338860,2,0,1,0
"699",5980848,581581687,5980748,-17568841,"Ещё не встречала ни одного чела, кто бы мог аргументированно ответить, чем ему поправки не подходят. А вот тех, кто против и не читал их вообще - не мало.",1584339210,0,0,1,9
"700",5980849,5124541,5980748,-17568841,"Голосуем за поправки и нашего Президента. Белоленточники пусть хоть на говно изойдут.",1584339220,0,0,1,1
"701",5980859,542027707,5980748,-17568841,"ОБНУЛЯЕМСЯ !",1584339679,0,0,1,0
"702",5980896,345417907,5980748,-17568841,"Чиновники , силовики , бюджетники их близкие и родственники , 120 % ""добровольно - принудительно "" бурно одобрям-с.",1584340943,0,0,1,0
"703",5980919,296493160,5980748,-17568841,"https://forms.gle/98BRWjpBzyNFUqBm7",1584342554,0,0,1,0
"704",5980927,152660245,5980748,-17568841,"По последним опросам же почти 65% готовы поддержать поправки, а полные поправки даже не видел еще никто. Так что от чего зависит- загадка)",1584342879,0,0,1,0
"705",5980950,92668977,5980748,-17568841,"В России при Путинизме
Право на труд полностью уничтожено
Чиновники олигархи гос контракты
Украли будущее у молодежи россиян
Путинизм продал экономику
Иностранцам которые берут на работу
Азиатов иностранцев
Россияне чужие в своей стране
Гарвард план уничтожение работает
На жадина фраера Путина не нужен нож ему немного подпоёшь И делай с фраером что хочешь
Путинизм украл право на труд у 140млн рф",1584344602,0,0,1,0
"706",5980954,572156561,5980748,-17568841,"Проголосуют и проглосуют",1584344720,0,0,1,0
"707",5980980,81993255,5980748,-17568841,"Против!",1584345922,0,0,1,0
"708",5981072,95784554,5980748,-17568841,"Учтут только явку, но не ваш выбор.",1584348419,1,0,1,0
"709",5981721,5480012,5980748,-17568841,"Конечно - связано !!! : Т о р г о в ц у Вином в Лондоне п о х шо там в книшке написано ... Павел.",1584372289,0,0,1,0
"710",5981821,51495998,5980748,-17568841,"Лучше сходить и проголосовать против",1584378362,1,0,1,0
"711",5981975,84190711,5980748,-17568841,"только недалекий будет голосовать за эти убогие поправки",1584383382,0,0,1,0
"712",5982264,134935215,5980748,-17568841,"Простите какие попраки? Разве они не озвучены в многочисленных законах и т.д. Зачем? Социальных гарантий как не было так и нет они просто не работают.. и т.д.",1584400525,0,0,1,0
"713",5982359,33933677,5980748,-17568841,"",1584417377,0,0,1,0
"714",5982379,200704568,5980748,-17568841,"",1584420892,0,0,1,0
"715",5982382,444895442,5980748,-17568841,"Никак",1584421356,0,0,1,0
"716",5982430,1014167,5980748,-17568841,"Тошнит от этой рожи",1584427132,1,0,1,0
"717",5982441,507538438,5980748,-17568841,"Наше голосование ничего не стоит!  Они уже все решили, как на выбораз президентских!",1584427981,0,0,1,2
"718",5983647,281948474,5980748,-17568841,"Они уже все решили за нас, им наплевать на народ. Лгут и воруют. Наверно мы никогда от него не избавимся.",1584469323,0,0,1,0
"719",5986223,28055356,5980748,-17568841,"Против !",1584633910,0,0,1,0
"720",5980526,243119765,5980522,-17568841,"Могут протестовать сколько угодно, подают заявку и протестуют, но без излишков.",1584298535,1,0,1,3
"721",5980527,584090660,5980522,-17568841,"А где вы видели массу не довольных основная масса за стобильность",1584298595,7,0,1,17
"722",5980530,578846621,5980522,-17568841,"А почему не захочет, если поправки касаются защиты социальных гарантий, интересов детей, в том числе и тех, кто остался без попечения родителей, о необходимости индексации? Это ведь просто закрепление основных законодательных принципов на более высоком уровне. Хотя конструктивный анализ - это не про некоторые издания.",1584298706,1,0,1,2
"723",5980536,461340610,5980522,-17568841,"Иностранный агент Дождь свое мнение пытается выдать за мнение россиян",1584298786,6,0,1,3
"724",5980537,370273280,5980522,-17568841,"Не станут...народу пох....мы просто ждем когда в его доме заиграет музыка , а по тв покажут балет.😉",1584298789,0,0,1,0
"725",5980539,566649294,5980522,-17568841,"",1584298915,0,0,1,0
"726",5980550,560344078,5980522,-17568841,"Обнищание обьеденить способно многих.Примерно 40% идет на силовой блок,если там не станет хватать денег и будет в армии или у ментов массовые недовольства,путину не удержаться будет.",1584299315,2,0,1,0
"727",5980558,566649294,5980522,-17568841,"",1584299723,0,0,1,4
"728",5980561,58583139,5980522,-17568841,"Перещёлкают как всю подноготню Николая 2 и церковный бизнес нагнут как можно ниже история повторит и покажет событие!",1584299900,1,0,1,0
"729",5980563,157754451,5980522,-17568841,"Пригожинские отрабатывают",1584299934,4,0,1,0
"730",5980564,566649294,5980522,-17568841,"",1584299966,0,0,1,0
"731",5980577,183162046,5980522,-17568841,"Путин предал военных пенсионеров! Все социальные выплаты по материнскому капиталу обещанные Путиным взяты из индексации отставников. По сути Главнокомандующий кинул отцов! Плюнул им в лицо! Лучше бы ввёл прогрессивный налог на богатых, но это может сделать настоящий военный, настоящий мужчина, а не трус!",1584300177,0,0,1,1
"732",5980581,1635371,5980522,-17568841,"Лахта очухалась.",1584300215,1,0,1,0
"733",5980589,84172554,5980522,-17568841,"Один день. Две страны. Два митинга. Почувствуй разницу.",1584300315,1,0,1,1
"734",5980592,566649294,5980522,-17568841,"",1584300446,0,0,1,0
"735",5980609,209607678,5980522,-17568841,"Не станут. Причина - дебильная оппозиция, которая и сама ничего не понимает, и народу не может объяснить. 
Власть в России держится на оппозиции.",1584302691,1,0,1,1
"736",5980619,209403880,5980522,-17568841,"ну странные у нас ""либеры"" - даже самую минимальную фракцию в Думу не могут ""сделать"", а визгу-крику........ чудес не бывает, господа-либер-демократы : если сколь-нибудь ощутимая часть граждан и гражданок России вас не поддерживает - значит нужно в вашей - именно в вашей либер-консерватории что-то менять. и людей и идеи и подачу-объяснение этих идей этими, ну или м.б. какими-то другими людьми...",1584303068,0,0,1,2
"737",5980626,560344078,5980522,-17568841,"Не только либералы против гнома.Странные путинисты,ваш божок по спезиализации в гэбне профессиональный борец с инакомыслием.Он доооолго готовил свою диктатуру и зачищал поляну.Отмена выборов разного уровня,фильтры,просто тупо отказ в регистрации.Но за зимой всегда приходит весна,а черные его делишки отбелить не выйдет.",1584303594,0,0,1,0
"738",5980628,92751175,5980522,-17568841,"Демонтаж медицины в регионах приводит уже к массовым недовооьствам. Когда негде и не у кого лечиться тут уж до всех доходит что пора менять",1584303725,2,0,1,0
"739",5980632,586924778,5980522,-17568841,"Скажу честно, Я против обнуления, я также знаю, что не одинок в этом, ну они всё равно это сделают, а кто будет выходить на улице протестовать, будут арестовывать.... Печально это все, мы такой ценой добились этого права, (выбирать президента) ценой развала страны, ценой обнищания народа. Да уж Путин подложил подлянку.....",1584304550,1,0,1,0
"740",5980638,13195957,5980522,-17568841,"Только НЕТ",1584305268,0,0,1,0
"741",5980641,195481914,5980522,-17568841,"Народ После России все бывшие республики будет монархии делать Для себя это пипец!",1584305695,0,0,1,0
"742",5980661,347195744,5980522,-17568841,"",1584310259,0,0,1,0
"743",5980680,70530275,5980522,-17568841,"Говорят, что изначально из-за короновируса голосование за поправки к Конституции хотели провести по смс. Но побоялись, что опять победит дочь Алсу.",1584315129,0,0,1,0
"744",5980743,553842366,5980522,-17568841,"Монархия норм, но монарх не тот)",1584331565,0,0,1,0
"745",5980764,26661101,5980522,-17568841,"-1.Собственность. К 1998 доля государства в экономике сократилась до 16%,но к 2018 доля государства выросла до 74%,что заявили-МВФ,КУДРИН,КАТАСОНОВ,ФАС и есть 2 варианта собственности- государственная и частная.Доминирует частная-это «капитализм»,доминирует государство-это «социализм», других критериев НЕТ- остальное демагогия. ГОСУДАРСТВО-назрела необходимость ВЫЛЕЧИТЬ некоторых ГОСДЕП-БОЛЬНЫХ прививкой реализма https://vezdexodik.ru/blog/43908567536/Gosudarstvo.-A.. 
- Один-ноль не в пользу «вывсеврётинга». 
https://vk.com/photo107996979_456252387 
 
-Россия движется в направлении идеального общества будущего- https://www.russiapost.su/archives/162368 
 
ТАК Кому принадлежит Россия на самом деле? (Время-вперёд! #251) с 8-й минуты - https://vk.com/video342478703_456239026?list=b5e592f0.. 
 
А в этом видео на 7-ой минут про факт, что 70% предприятий в России НАХОДЯТСЯ в ГОСУДАРСТВЕННОЙ СОБСТВЕННОСТИ или под КОНТРОЛЕМ ГОСУДАРСТВА! Путин сливает Курилы? Президент России всё слил? Правда что Байкал продали Китаю? - https://vk.com/video-76835213_456241136?list=8c97caa2.. 
 
Живет ли власть на наши налоги? | Уши Машут Ослом #30 (О. Матвейчев) - https://vk.com/video68556929_456240797?list=6fc047d36... 
 
Ибо Не государство на службе корпораций, а корпорации на службе государства - https://alexandr-rogers.livejournal.com/968466.html?u.. 
Шеф, фсьо пропало! - https://vk.com/video68556929_456240720?list=324e6c926... 
 
 
- 2. Политическая система. В 1998 году Россию правила «семибанкирщина». В 2018 году мы имеем сильную президентскую форму правления. Очень богатые люди по-прежнему есть, но они не влияют на политику государства. А судьбы членов ельцинской «семибанкирщины» прямо отражают слова Александра Сергеевича Пушкина «иных уж нет, а те далече» (из всех остался только один Авен, но дела его тоже далеки от радужных). 
 
 
-3. Важный вопрос – Чечня (и Кавказ в целом). 
В девяностых это был очаг сепаратизма, максимально враждебный России, где царствовали нищета, бандитизм, киднеппинг, терроризм и другие подобные явления. 
 
На сейчас – Чечня стала процветающим регионом и сами чеченцы стали одним из самых патриотичных по отношению к России малых народов. Рамзан Кадыров является авторитетным переговорщиком российской дипломатии при общении с исламским миром, а чеченская военная полиция служит в Сирии, помогая таким образом проецировать вовне политику России. 
 
 
-4. Состояние армии. 
Плачевное состояние российской армии в девяностые годы не является ни для кого секретом. 
А в 2008 году на принуждение армии Грузии (вооружённой и обученной по стандартам НАТО) понадобилось всего шесть дней. в последние пару лет ограниченный контингент ВКС РФ успешно помог сирийской армии победить террористическое «государство», принеся победу в уже казалось безнадёжной ситуации. 
 
И в последние годы армия активно модернизируется на современные системы вооружений, во флот поступило много новых вымпелов, а последние разработки в области ракетной и лазерной техники опережают любые иностранные аналоги. 
 
 
-5. Макроэкономические показатели. 
В 1998 году в России был дефолт, мизерные ЗВР и огромный внешний долг. В 2018 году ЗВР России одни из самых больших в мире, внешний долг незначителен (фактически может быть без особых усилий выплачен в любой момент), а торговый баланс стабильно профицитен. 
 
 
-6. Внешняя политика. 
В девяностых Россия фактически находилась под внешним управлением: «рекомендации» МВФ, американские «советники» в большинстве кабинетов, выпрашивание подачек, «ножки Буша» и так далее. Такая Россия очень нравилась Западу, с такой Россией все хотели «дружить». 
 
А сейчас Россия ведёт самостоятельную, суверенную внешнюю политику, что вызывает у этого самого коллективного Запада раздражение, ярость и даже истерику. 
 
 
-7. Благосостояние граждан. 
Как я уже неоднократно писал, в 1998 году по данным ООН количество нищих в России оценивалось в 122 миллиона человек (то есть 82% населения). 
 
В 2018 году, по данным того же ООН, количество нищих в России оценивается в 16 миллионов человек (около 11% населения). 
 
Если тогда при слове «кризис» скупали макароны, сахар и гречку, то сейчас при слове «кризис» скупают компы, плазму и автомобили. 
 
Плохо живут – это когда обсуждают цены на хлеб и соль. А не когда обсуждают цены на бензин (который, кстати, в России очень дешёвый) и айфоны. 
 
Говорить, что «тогда было так же, как и сейчас» может только тот, у кого тогда семья была «при делах» и «в доле». У кого, например, в самые жёсткие годы (фактически все девяностые) папа был депутатом и отправил сыночка учиться в благословенные США. Более того, у таких «тогда» могло быть даже существенно лучше, чем «сейчас» (потому что теперь папа уже не депутат). Хотя ой, я снова намекаю на личности. 
 
 
-8. Ценности. В девяностые самыми престижными профессиями было «бандит» и «валютная проститутка». 
 
Сейчас престижными (и доходными) профессиями снова считаются «учёный», «инженер» и «военный». 
 
В девяностые из каждого утюга звучало «вся история России – кровавое гуано, платите и кайтесь». И население послушно депрессировало от осознания собственной никчёмности. Сейчас подавляющее большинство снова гордится своей страной и её историей, а за попытки вякнуть что-то плохое на наше прошлое может и в морду дать, и матовой краской покрыть, толстым слоем. 
 
Итого 8:0 побеждает «реальность» против «вывсёврётинга». 
 
Подытожим: между 1998 и 2018 годами нет ничего общего, а концепция «вывсеврётинга» полный отстой.
Перечисленное обьясняет почему большинство поддерживает Путина. Среди тех кто хотел бы прийти ему на смену, нет тех кто решил бы имеющиеся проблемы. Они их только приумножат, а некоторые способны лишь окончательно развалить страну со всеми вытекающими последствиями для народа.",1584335640,0,0,1,0
"746",5980772,12364819,5980522,-17568841,"Да сколько не объединяйтесь вас все равно меньшенство на любом голосовании проиграете,любая агрессия с вашей стороны будет разбавлена Росгвардией.",1584335760,0,0,1,11
"747",5980922,296493160,5980522,-17568841,"",1584342608,0,0,1,0
"748",5981751,5480012,5980522,-17568841,"Н Е ХОТЯТ !!! : ""ЭХО МОСКВЫ"" МЕНЯ З А . Б А Н И Л О ""ВКОНТАКТЕ"" !!!!! К А Д Е Т Ы ПРОКЛЯТЫЕ !!! Павел.",1584373391,0,0,1,0
"749",5980457,4418806,5980454,-17568841,"У леберды рвёт пукан",1584295436,1,0,1,13
"750",5980460,586924778,5980454,-17568841,"Он уже давно хромая утка, не на какие праздневства его не приглашают, никто из западных стран, к нему в гости тоже не едут, а если едут, то по-необходимости.... 9 мая  приедут только китайцы, батька, и страны СНГ, и то не все",1584295588,4,0,1,2
"751",5980463,19740882,5980454,-17568841,"Ближайший аналог вот такой:

https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D1%84%D0%B5%D1%80%D0%B5%D0%BD%D0%B4%D1%83%D0%BC_%D0%B2_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D0%B8%D0%B8_(1934)

Основной задачей Адольфа было разрушение Версальской системы. 
Основная задача обнуля разрушение системы сложившейся по итогам поражения СССР в холодной войне.",1584295646,2,0,1,0
"752",5980465,62546789,5980454,-17568841,"Весь мир ржёт над этим клоуном",1584295657,6,0,1,1
"753",5980469,19740882,5980454,-17568841,"Адольфу с своё время удалось достичь цели - Версальская система была разрушена. 
Обнулю не удалось и до 2024 года перспектив решить свою задачу нет. У него есть иллюзия что он может пересидеть и дожать. Поэтому нужно ещё 12 лет. 
Он как и адольф для немцев, позор для россиян.",1584295881,2,0,1,1
"754",5980470,542741998,5980454,-17568841,"Крестик и нолик 👏👏👏😂😂😂",1584295890,10,0,1,2
"755",5980474,19740882,5980454,-17568841,"Любой кто сегодня поддерживает путина, вполне аналогичен немцам кричавшим в 30-х годах ""Хайль"". 
 
Гитлер же тоже проводил всенародные голосования. По Рейнской области (или Саару, могу ошибаться в деталях). По аншлюсу Австрии. 
 
А ещё раньше в 1934 года (нем. Volksabstimmung über die Vereinigung der Ämter des Reichspräsidenten und des Reichskanzlers) — всенародное голосование в Германии по вопросу об объединении государственных постов президента (главы государства) и канцлера (главы правительства). Подавляющее большинство избирателей поддержало вынесенное на голосование решение. За объединение высших государственных должностей проголосовали 38 394 848 человек; против — 4 300 370, недействительными признаны 873 668 бюллетеней. 
 
Ничего нового обнуль не придумал. 
 
Те кто деятельно его поддерживает вполне аналогичны деятелям НСДАП, как впрочем и сама ЕР и в значительной части парламентская ""оппозиция"". 
 
Российский парламент вполне аналогичен Рейхстагу, а органы ""правопорядка"" РФ малоотличимы от органов ""правопорядка"" нациской Германии.",1584295987,11,0,1,0
"756",5980475,131630024,5980454,-17568841,"За поправки нет голосов, а они уже подписывают.",1584296018,0,0,1,0
"757",5980478,196619399,5980454,-17568841,"Терешковой 83 года, там деменции полные штаны🤣",1584296411,2,0,1,0
"758",5980484,566649294,5980454,-17568841,"",1584296748,0,0,1,0
"759",5980485,566649294,5980454,-17568841,"👇это стадо должно страдать вечно 😃",1584296828,0,0,1,3
"760",5980486,91705079,5980454,-17568841,"",1584296941,2,0,1,0
"761",5980487,17170881,5980454,-17568841,"Он уже хромая утка, потому что возраст такой, что здоровье может за полгода измениться и наступить состояние невозможности полноценно исполнять обязанности",1584297044,3,0,1,7
"762",5980498,535837440,5980454,-17568841,"Для либералов видимо страшно упоминание в Основном Законе об индексации пенсий и минимальных зарплат, а также о суровых ограничениях для кандидатов на разные посты, от депутата до президента... А может они просто враги России, если так?",1584297589,0,0,1,1
"763",5980502,566649294,5980454,-17568841,"",1584297651,0,0,1,0
"764",5980509,45259651,5980454,-17568841,"После него президентом будет одна из его дочерей,прозвучит так,я ухожу и прошу принять и поддержать....и будет как с Романовыми лет 300",1584297899,4,0,1,3
"765",5980512,393204820,5980454,-17568841,"Чтобы рядовому обывателю  было не обидно, то требую обнулить  российским гражданам все ипотеки и кредиты!",1584298064,4,0,1,0
"766",5980513,19740882,5980454,-17568841,"Вопрос к админам паблика - что здесь делают пригожинские тролли?
Вам не стыдно самим то давать им площадку.
Эти существа должны быть изолированные как короновируснытые.",1584298105,8,0,1,4
"767",5980515,562096336,5980454,-17568841,"Управляет страной организация капталистов а Путин ее представитель. 

Все остальное — попытка исказить рельность.",1584298151,1,0,1,0
"768",5980521,566649294,5980454,-17568841,"👇вон как коробит это стадо 🤣🤣🤣",1584298420,0,0,1,0
"769",5980525,19740882,5980454,-17568841,"2024 год. 
Вновь избранный президентом Путин заходит в свой кабинет и вызывает секретаря: 
- Принесите мне документы за последние 12 лет. 
Хочу узнать, чем занимались мои предшественники. 
- Владимир Владимирович, но вы же были президентом. 
- Вы путаете. Меня первый раз избрали.",1584298525,1,0,1,1
"770",5980531,340975227,5980454,-17568841,"А что результатов голосования никто ждать не будет?",1584298718,0,0,1,0
"771",5980542,560344078,5980454,-17568841,"Мировые лидеры относятся к нам как к сырьевому придатку,вот так мы слезли за 20 лет с нефтяной иглы.А общение с ним считают досадным недоразумением,с которым просто приходиться общаться из-за ядерной дубины.Гнома корежит,он то мнит себя фугурой-решалой мировых проблем.Лезет во все кипиши мира,чтобы его заметили,тратит в никуда млрд баксов нищей страны на военные авантюры.",1584299008,0,0,1,0
"772",5980545,566649294,5980454,-17568841,"",1584299111,0,0,1,0
"773",5980557,297469047,5980454,-17568841,"Товарищи, что за безобразие в стройных рядах защитников Президента! Артем Шейнин постит двусмысленные картинки!",1584299707,0,0,1,0
"774",5980565,19740882,5980454,-17568841,"https://techcrunch.com/2020/03/13/fda-approves-new-coronavirus-test-that-could-speed-rate-of-testing-up-to-tenfold/

В США экстренно одобрили тест, который определяет коронавирус в 10 раз быстрее. С помощью него можно дополнительно проверять от 1440 до 4128 пациентов в день.

В это время в РФ......
Предприниматель Михаил Жуховицкий у себя в ФБ описывает, как он попытался импортировать тесты на коронавирус в Россию. Спойлер – бюрократический госкапитализм России не намерен ничего делать в борьбе с эпидемией: 
«Связался с производителем тестов для выявления коронавируса. Крупнейшая отраслевая компания Китая, выпускают те самые тесты, которыми тестировали всё население Китая. 
Стоимость теста в закупке – 4.30 доллара. На Алиэкспрессе мелким оптом их продают уже по 12 долларов. Договорились о поставке. Через 4 дня в Москве могла бы быть партия в 300.000 тестов. 
В России позвонил владельцам трех крупных частных клиник. И владельцу сети лабораторий. Применять китайские тесты все они не могут. Почему? Потому, что это несертифицированная продукция. За такое сразу приостанавливают лицензию медицинского учреждения и накладывают крупный штраф. А после рассмотрения могут вообще забрать лицензию. 
Одна из крупнейших частных клиник в РФ попыталась ввезти и сертифицировать тесты. Им не дали. А если дали бы, то сертификацию легко могли бы затянуть на 8-9 месяцев. Такая практика в стране. 
Могут ли клиники и лаборатории купить отечественные, уже сертифицированные тесты? Нет, не могут. Им их никто не продает. Есть только один сертифицированный производитель - Вектор. Насколько точны их тесты – никто не знает. Будем надеяться, что точны, ведь тестами, уже доказавшими эффективность в Китае, пользоваться всё равно не дадут. 
Частнику ввозить и продавать тесты тоже нельзя. Год назад та самая Яровая внесла законопроект №565354-7. О поправках к ст 238.1 УК РФ. Законопроект приняли. Теперь за ввоз несертифицированных в России лекарств и медицинских изделий статья, до 8 лет лишения свободы. 
Практика по ней уже была, людей сажали, сроки большие. 
Политика партии сейчас - всячески замалчивать статистику по вирусу. Это значит, что велика вероятность взрывной пандемии. 
Если кто-то не знает, то самое главное при тяжелой стадии коронавируса – это аппарат искусственной вентиляции легких. Которых в стране, вероятно, тоже не очень много. 
Будет много смертей. В основном, старики. 
Пенсионный фонд Российской Федерации и Яровая могут открывать шампанское».",1584299978,0,0,1,0
"775",5980602,560344078,5980454,-17568841,"Никаких 5 лет они при нефти под 30 не протянут,но никак,пару лет то вряд ли продержатся максимум.",1584301156,0,0,1,2
"776",5980606,586753022,5980454,-17568841,"Суть одна теперь попробуйте выставить кого то в противовес ему и победить. Кошка тонка!!!",1584302023,0,0,1,4
"777",5980725,569870174,5980454,-17568841,"",1584326529,0,0,1,0
"778",5980746,549309724,5980454,-17568841,"Народ за Путина ,а шваль дождевая это не в счёт",1584334573,0,0,1,0
"779",5980781,26661101,5980454,-17568841,"-1.Собственность. К 1998 доля государства в экономике сократилась до 16%,но к 2018 доля государства выросла до 74%,что заявили-МВФ,КУДРИН,КАТАСОНОВ,ФАС и есть 2 варианта собственности- государственная и частная.Доминирует частная-это «капитализм»,доминирует государство-это «социализм», других критериев НЕТ- остальное демагогия. ГОСУДАРСТВО-назрела необходимость ВЫЛЕЧИТЬ некоторых ГОСДЕП-БОЛЬНЫХ прививкой реализма https://vezdexodik.ru/blog/43908567536/Gosudarstvo.-A.. 
- Один-ноль не в пользу «вывсеврётинга». 
https://vk.com/photo107996979_456252387 
 
-Россия движется в направлении идеального общества будущего- https://www.russiapost.su/archives/162368 
 
ТАК Кому принадлежит Россия на самом деле? (Время-вперёд! #251) с 8-й минуты - https://vk.com/video342478703_456239026?list=b5e592f0.. 
 
А в этом видео на 7-ой минут про факт, что 70% предприятий в России НАХОДЯТСЯ в ГОСУДАРСТВЕННОЙ СОБСТВЕННОСТИ или под КОНТРОЛЕМ ГОСУДАРСТВА! Путин сливает Курилы? Президент России всё слил? Правда что Байкал продали Китаю? - https://vk.com/video-76835213_456241136?list=8c97caa2.. 
 
Живет ли власть на наши налоги? | Уши Машут Ослом #30 (О. Матвейчев) - https://vk.com/video68556929_456240797?list=6fc047d36... 
 
Ибо Не государство на службе корпораций, а корпорации на службе государства - https://alexandr-rogers.livejournal.com/968466.html?u.. 
Шеф, фсьо пропало! - https://vk.com/video68556929_456240720?list=324e6c926... 
 
 
- 2. Политическая система. В 1998 году Россию правила «семибанкирщина». В 2018 году мы имеем сильную президентскую форму правления. Очень богатые люди по-прежнему есть, но они не влияют на политику государства. А судьбы членов ельцинской «семибанкирщины» прямо отражают слова Александра Сергеевича Пушкина «иных уж нет, а те далече» (из всех остался только один Авен, но дела его тоже далеки от радужных). 
 
 
-3. Важный вопрос – Чечня (и Кавказ в целом). 
В девяностых это был очаг сепаратизма, максимально враждебный России, где царствовали нищета, бандитизм, киднеппинг, терроризм и другие подобные явления. 
 
На сейчас – Чечня стала процветающим регионом и сами чеченцы стали одним из самых патриотичных по отношению к России малых народов. Рамзан Кадыров является авторитетным переговорщиком российской дипломатии при общении с исламским миром, а чеченская военная полиция служит в Сирии, помогая таким образом проецировать вовне политику России. 
 
 
-4. Состояние армии. 
Плачевное состояние российской армии в девяностые годы не является ни для кого секретом. 
А в 2008 году на принуждение армии Грузии (вооружённой и обученной по стандартам НАТО) понадобилось всего шесть дней. в последние пару лет ограниченный контингент ВКС РФ успешно помог сирийской армии победить террористическое «государство», принеся победу в уже казалось безнадёжной ситуации. 
 
И в последние годы армия активно модернизируется на современные системы вооружений, во флот поступило много новых вымпелов, а последние разработки в области ракетной и лазерной техники опережают любые иностранные аналоги. 
 
 
-5. Макроэкономические показатели. 
В 1998 году в России был дефолт, мизерные ЗВР и огромный внешний долг. В 2018 году ЗВР России одни из самых больших в мире, внешний долг незначителен (фактически может быть без особых усилий выплачен в любой момент), а торговый баланс стабильно профицитен. 
 
 
-6. Внешняя политика. 
В девяностых Россия фактически находилась под внешним управлением: «рекомендации» МВФ, американские «советники» в большинстве кабинетов, выпрашивание подачек, «ножки Буша» и так далее. Такая Россия очень нравилась Западу, с такой Россией все хотели «дружить». 
 
А сейчас Россия ведёт самостоятельную, суверенную внешнюю политику, что вызывает у этого самого коллективного Запада раздражение, ярость и даже истерику. 
 
 
-7. Благосостояние граждан. 
Как я уже неоднократно писал, в 1998 году по данным ООН количество нищих в России оценивалось в 122 миллиона человек (то есть 82% населения). 
 
В 2018 году, по данным того же ООН, количество нищих в России оценивается в 16 миллионов человек (около 11% населения). 
 
Если тогда при слове «кризис» скупали макароны, сахар и гречку, то сейчас при слове «кризис» скупают компы, плазму и автомобили. 
 
Плохо живут – это когда обсуждают цены на хлеб и соль. А не когда обсуждают цены на бензин (который, кстати, в России очень дешёвый) и айфоны. 
 
Говорить, что «тогда было так же, как и сейчас» может только тот, у кого тогда семья была «при делах» и «в доле». У кого, например, в самые жёсткие годы (фактически все девяностые) папа был депутатом и отправил сыночка учиться в благословенные США. Более того, у таких «тогда» могло быть даже существенно лучше, чем «сейчас» (потому что теперь папа уже не депутат). Хотя ой, я снова намекаю на личности. 
 
 
-8. Ценности. В девяностые самыми престижными профессиями было «бандит» и «валютная проститутка». 
 
Сейчас престижными (и доходными) профессиями снова считаются «учёный», «инженер» и «военный». 
 
В девяностые из каждого утюга звучало «вся история России – кровавое гуано, платите и кайтесь». И население послушно депрессировало от осознания собственной никчёмности. Сейчас подавляющее большинство снова гордится своей страной и её историей, а за попытки вякнуть что-то плохое на наше прошлое может и в морду дать, и матовой краской покрыть, толстым слоем. 
 
Итого 8:0 побеждает «реальность» против «вывсёврётинга». 
 
Подытожим: между 1998 и 2018 годами нет ничего общего, а концепция «вывсеврётинга» полный отстой.
Перечисленное обьясняет почему большинство поддерживает Путина. Среди тех кто хотел бы прийти ему на смену, нет тех кто решил бы имеющиеся проблемы. Они их только приумножат, а некоторые способны лишь окончательно развалить страну со всеми вытекающими последствиями для народа.",1584335961,0,0,1,0
